@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

iris,8,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,8,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,8,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.10259,0.204816,23.08274,43.448094,23.774438,4.439021,19.335416,1.584963,0.295935,1.289028,19.335416,1.289028,1219.928943,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0.002,0,0,0,0,0,4165,10633,2353,100,53.333333,?,?
iris,8,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.050791,0.097834,11.427878,20.753623,23.774438,1.851738,21.922699,1.584963,0.123449,1.461513,21.922699,1.461513,1383.168321,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,46.666667,?,?
iris,8,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,8,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.086863,0.23467,19.544121,49.781022,23.774438,6.155152,17.619286,1.584963,0.410343,1.174619,19.821382,1.321425,1250.589938,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.966667,0.911111,0.861111,0.866667,0.002,0,0,0,0,0,4165,10633,2353,100,48.888889,?,?
iris,8,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.092216,0.24947,20.74855,52.920578,23.774438,10.148963,13.625474,1.584963,0.676598,0.908365,19.527618,1.301841,1232.055511,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.96,0.902222,0.866667,0.866667,0.002,0,0,0,0,0,4165,10633,2353,93.333333,46.666667,?,?
iris,9,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.053652,0.10969,12.071629,23.268702,23.774438,2.021296,21.753141,1.584963,0.134753,1.450209,21.753141,1.450209,1372.470419,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,4165,10633,2353,100,55.555556,?,?
iris,9,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.077922,0.139894,17.532551,29.676023,23.774438,2.942788,20.83165,1.584963,0.196186,1.388777,20.83165,1.388777,1314.330768,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0,0,0,0,4165,10633,2353,100,51.111111,?,?
iris,9,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.099565,0.233149,22.402193,49.458309,23.774438,5.258463,18.515975,1.584963,0.350564,1.234398,19.108913,1.273928,1205.63815,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.95873,0.861111,0.866667,0.032,0,0,0,0,0,4165,10633,2353,100,48.888889,?,?
iris,9,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.067875,0.206713,15.271934,43.850483,23.774438,5.623114,18.151323,1.584963,0.374874,1.210088,20.818829,1.387922,1313.52186,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0.01,0,0,0,0,0,4165,10633,2353,93.333333,42.222222,?,?
iris,9,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.093536,0.22746,21.045572,48.251557,23.774438,5.762362,18.012076,1.584963,0.384157,1.200805,19.67181,1.311454,1241.152993,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.966667,0.911111,0.861111,0.866667,0.003,0,0,0,0,0,4165,10633,2353,100,55.555556,?,?
iris,9,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,9,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.071537,0.207063,16.09574,43.924765,23.774438,5.596765,18.177672,1.584963,0.373118,1.211845,20.690689,1.379379,1305.437103,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0.006,0,0,0,0,0,4165,10633,2353,93.333333,42.222222,?,?
iris,9,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.072475,0.161009,16.306811,34.155181,23.774438,3.055699,20.718738,1.584963,0.203713,1.381249,20.718738,1.381249,1307.206828,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.977778,0.93266,0.933333,0.001,0,0,0,0,0,4165,10633,2353,100,46.666667,?,?
iris,9,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.06535,0.212171,14.703709,45.008321,23.774438,8.628763,15.145674,1.584963,0.575251,1.009712,20.908421,1.393895,1319.174488,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0.002,0,0,0,0,0,4165,10633,2353,93.333333,44.444444,?,?
iris,9,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,10,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,10,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0.008,0.015625,0,15.625,0,4165,10633,2353,100,44.444444,?,?
iris,10,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.038539,0.059191,8.671167,12.556208,23.774438,1.31422,22.460218,1.584963,0.087615,1.497348,22.460218,1.497348,1417.081954,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0,0,0,0,4165,10633,2353,100,44.444444,?,?
iris,10,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.08733,0.224381,19.649359,47.598424,23.774438,6.281501,17.492936,1.584963,0.418767,1.166196,20.004677,1.333645,1262.154617,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.96,0.902222,0.93266,0.933333,0.006,0,0,0,0,0,4165,10633,2353,93.333333,44.444444,?,?
iris,10,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.050791,0.097834,11.427878,20.753623,23.774438,1.851738,21.922699,1.584963,0.123449,1.461513,21.922699,1.461513,1383.168321,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,4165,10633,2353,100,46.666667,?,?
iris,10,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.053652,0.10969,12.071629,23.268702,23.774438,2.021296,21.753141,1.584963,0.134753,1.450209,21.753141,1.450209,1372.470419,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,55.555556,?,?
iris,10,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,15,0,0,100,0,0,1,0.050791,0.097834,11.427878,20.753623,23.774438,1.851738,21.922699,1.584963,0.123449,1.461513,21.922699,1.461513,1383.168321,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4165,10633,2353,100,46.666667,?,?
iris,10,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,13,2,0,86.666667,13.333333,0,0.8,0.10392,0.264614,23.381943,56.133067,23.774438,10.72564,13.048797,1.584963,0.715043,0.86992,18.935744,1.262383,1194.712415,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.953333,0.880952,0.866667,0.866667,0.002,0,0,0,0,0,4165,10633,2353,93.333333,37.777778,?,?
iris,10,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.067875,0.206713,15.271934,43.850483,23.774438,5.623114,18.151323,1.584963,0.374874,1.210088,20.818829,1.387922,1313.52186,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0.001,0,0,0,0,0,4165,10633,2353,93.333333,42.222222,?,?
iris,10,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,135,15,14,1,0,93.333333,6.666667,0,0.9,0.074624,0.199452,16.790341,42.310134,23.774438,4.759733,19.014704,1.584963,0.317316,1.267647,20.588156,1.372544,1298.968046,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0.001,0,0,0,0,0,4165,10633,2353,100,55.555556,?,?
car,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.277664,0.33644,121.254263,99.516695,207.771695,218.122035,-10.35034,1.200992,1.260821,-0.059829,-35.946467,-0.207783,-2968.563895,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.892562,0.935413,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.87592,0.773264,?,0.699422,0.107,0,0.078125,0,78.125,0,5203,134291,16821,100,100,?,?
car,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.276768,0.335925,120.863099,99.36455,207.771695,217.552128,-9.780433,1.200992,1.257527,-0.056534,-34.68046,-0.200465,-2864.013367,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.88843,0.932929,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.871963,0.77002,?,0.699422,0.072,0,0.078125,0,78.125,0,5203,134291,16821,100,100,?,?
car,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.273607,0.332586,119.482857,98.376739,207.771695,214.463549,-6.691854,1.200992,1.239674,-0.038681,-31.725567,-0.183385,-2619.989679,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.917355,0.950318,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.899663,0.793607,?,0.699422,0.028,0.001,0.03125,0,31.25,0,5203,134291,16821,100,100,?,?
car,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.274853,0.334094,120.026924,98.822781,207.771695,215.795177,-8.023482,1.200992,1.247371,-0.046379,-32.662984,-0.188803,-2697.404301,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.896694,0.937897,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.879877,0.776547,?,0.699422,0.031,0.001,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.274781,0.334152,119.74819,98.610825,210.310948,216.22435,-5.913402,1.21567,1.249852,-0.034182,-30.695306,-0.17743,-2538.325547,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.900826,0.940381,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.882903,0.775003,?,0.699422,0.019,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.277005,0.33652,120.717257,99.309587,210.310948,218.419152,-8.108204,1.21567,1.262538,-0.046868,-32.777208,-0.189464,-2710.486918,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.880165,0.927961,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.863166,0.759077,?,0.699422,0.007,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.277414,0.336615,120.895662,99.337683,210.310948,218.595056,-8.284108,1.21567,1.263555,-0.047885,-33.523068,-0.193775,-2772.165245,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.88843,0.932929,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.871061,0.765337,?,0.699422,0.007,0.001,0,0,0,0,5203,134291,16821,100,100,?,?
car,1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.275161,0.334716,119.913761,98.77716,210.310948,216.73124,-6.420292,1.21567,1.252782,-0.037112,-30.930866,-0.178791,-2557.805038,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.896694,0.937897,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.878956,0.771743,?,0.699422,0.012,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1556,172,121,51,0,70.348837,29.651163,0,0,0.271767,0.330719,119.105612,98.220877,205.704619,211.450205,-5.745585,1.195957,1.229362,-0.033405,-30.303164,-0.176181,-2501.377629,1,121,1,51,0,0,0,0,0.703488,1,0.825939,?,0.917355,0.95099,0.703488,0.703488,0.296512,0.296512,?,0.703488,?,?,0.899934,0.794215,?,0.703488,0.019,0,0,0,0,0,5203,134376,16736,100,100,?,?
car,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1556,172,121,51,0,70.348837,29.651163,0,0,0.273426,0.332904,119.836304,98.873697,205.600818,213.350002,-7.749184,1.195354,1.240407,-0.045053,-31.522965,-0.183273,-2601.936975,1,121,1,51,0,0,0,0,0.703488,1,0.825939,?,0.88843,0.933836,0.703488,0.703488,0.296512,0.296512,?,0.703488,?,?,0.872216,0.770911,?,0.703488,0.014,0.001,0.015625,0,15.625,0,5203,134376,16736,100,100,?,?
car,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.275577,0.33456,120.342986,98.960608,207.771695,216.277635,-8.50594,1.200992,1.25016,-0.049167,-33.611174,-0.194284,-2775.708646,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.896694,0.937897,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.879877,0.776547,?,0.699422,0.014,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.274296,0.333067,119.783782,98.519014,207.771695,214.93172,-7.160025,1.200992,1.24238,-0.041387,-32.55482,-0.188178,-2688.471836,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.913223,0.947834,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.895706,0.790103,?,0.699422,0.012,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.275569,0.334316,120.33949,98.888578,207.771695,216.110077,-8.338382,1.200992,1.249191,-0.048199,-33.849826,-0.195664,-2795.417168,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.904959,0.942865,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.887792,0.783237,?,0.699422,0.017,0.001,0.03125,0,31.25,0,5203,134291,16821,100,100,?,?
car,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.275528,0.334814,120.321815,99.035829,207.771695,216.448776,-8.677081,1.200992,1.251149,-0.050157,-33.266508,-0.192292,-2747.245131,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.88843,0.932929,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.871963,0.77002,?,0.699422,0.027,0,0.03125,0,31.25,0,5203,134291,16821,100,100,?,?
car,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.278719,0.338517,121.464388,99.898864,210.310948,220.262307,-9.951359,1.21567,1.273193,-0.057522,-34.242238,-0.197932,-2831.636484,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.863636,0.918024,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.847376,0.746949,?,0.699422,0.016,0.001,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.273466,0.333273,119.175063,98.351404,210.310948,215.293801,-4.982853,1.21567,1.244473,-0.028803,-28.937906,-0.167271,-2392.998702,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.896694,0.937897,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.878956,0.771743,?,0.699422,0.029,0,0.015625,0,15.625,0,5203,134291,16821,100,100,?,?
car,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.273677,0.333014,119.266925,98.274998,210.310948,215.181035,-4.870087,1.21567,1.243821,-0.028151,-29.656191,-0.171423,-2452.396743,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.913223,0.947834,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.894745,0.785036,?,0.699422,0.025,0,0,0,0,0,5203,134291,16821,100,100,?,?
car,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.272921,0.332489,118.937505,98.119958,210.310948,214.6004,-4.289452,1.21567,1.240465,-0.024795,-28.598977,-0.165312,-2364.971179,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.904959,0.942865,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.88685,0.778305,?,0.699422,0.016,0,0,0,0,0,5203,134291,16821,100,100,?,?
car,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1556,172,121,51,0,70.348837,29.651163,0,0,0.278024,0.336965,121.847645,100.076108,205.704619,217.294589,-11.58997,1.195957,1.263341,-0.067384,-36.569129,-0.212611,-3018.602281,1,121,1,51,0,0,0,0,0.703488,1,0.825939,?,0.876033,0.926485,0.703488,0.703488,0.296512,0.296512,?,0.703488,?,?,0.860336,0.761519,?,0.703488,0.03,0.001,0.03125,0,31.25,0,5203,134376,16736,100,100,?,?
car,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1556,172,121,51,0,70.348837,29.651163,0,0,0.27279,0.331796,119.557628,98.544455,205.600818,212.43991,-6.839093,1.195354,1.235116,-0.039762,-31.37742,-0.182427,-2589.923537,1,121,1,51,0,0,0,0,0.703488,1,0.825939,?,0.909091,0.946089,0.703488,0.703488,0.296512,0.296512,?,0.703488,?,?,0.892014,0.787337,?,0.703488,0.037,0,0.03125,0,31.25,0,5203,134376,16736,100,100,?,?
car,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20190328.0645,1555,173,121,52,0,69.942197,30.057803,0,0,0.275526,0.334693,120.320756,99.000103,207.771695,216.366065,-8.59437,1.200992,1.250671,-0.049678,-33.388271,-0.192996,-2757.300604,1,121,1,52,0,0,0,0,0.699422,1,0.823129,?,0.892562,0.935413,0.699422,0.699422,0.300578,0.300578,?,0.699422,?,?,0.87592,0.773264,?,0.699422,0.097,0,0.0625,0,62.5,0,5203,134291,16821,100,100,?,?
