@relation 'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute 'CO2 0' numeric
@attribute 'm33.0335 0' numeric
@attribute 'm33.0335 4' numeric
@attribute 'm33.0335 5' numeric
@attribute 'm34.0372 4' numeric
@attribute 'm35.0385 4' numeric
@attribute 'm43.0178 0' numeric
@attribute 'm45.0335 0' numeric
@attribute 'm45.0335 2' numeric
@attribute 'm47.0491 0' numeric
@attribute 'm47.0491 2' numeric
@attribute 'm47.0491 3' numeric
@attribute 'm48.0071 5' numeric
@attribute 'm59.9293 0' numeric
@attribute 'm63.0263 2' numeric
@attribute 'm63.0457 1' numeric
@attribute 'm64.9278 6' numeric
@attribute 'm65.0603 3' numeric
@attribute 'm71.0157 8' numeric
@attribute 'm71.0855 1' numeric
@attribute 'm72.9853 3' numeric
@attribute 'm84.0920 6' numeric
@attribute 'm84.0920 7' numeric
@attribute 'm89.0271 0' numeric
@attribute 'm89.0271 2' numeric
@attribute 'm89.0271 3' numeric
@attribute 'm89.0597 2' numeric
@attribute 'm89.0597 3' numeric
@attribute 'm95.0158 0' numeric
@attribute 'm97.0296 3' numeric
@attribute 'm97.1012 1' numeric
@attribute 'm99.0440 4' numeric
@attribute 'm100.9380 9' numeric
@attribute 'm105.0342 0' numeric
@attribute 'm111.0800 0' numeric
@attribute 'm111.0800 1' numeric
@attribute 'm113.1425 2' numeric
@attribute 'm120.9533 0' numeric
@attribute 'm120.9533 1' numeric
@attribute 'm120.9533 2' numeric
@attribute 'm120.9533 3' numeric
@attribute 'm120.9533 6' numeric
@attribute 'm136.1310 1' numeric
@attribute 'm148.9709 6' numeric
@attribute 'm148.9709 7' numeric
@attribute 'm149.1000 8' numeric
@attribute 'm149.1000 9' numeric
@attribute 'm153.1274 0' numeric
@attribute target {0,1}

@data
773.78,79.4614,79.5715,78.15,0.846665,0.651902,26.9011,58.7146,57.5209,49.996,50.5075,49.6551,0.307028,0.177263,1.07619,0.205493,0.071671,0.411842,0.083776,2.72483,0.16597,0.315767,0.421939,0.266053,0.232689,0.279314,1.95018,2.19712,0.985971,1.8437,1.3205,0.409206,0.338045,0.310816,0.19009,0.330848,0.155396,0.158075,0.291743,0.218717,0.283749,0.171501,0.481382,0.433261,0.450447,0.13187,0.202193,0.21492,1
773.377,78.9584,78.15,77.7364,0.628279,0.67229,26.6923,56.9535,58.6087,50.7344,49.6551,49.3568,0.33553,0.252858,1.00376,0.280653,0.142947,0.370235,0.151522,2.92978,0.163037,0.421939,0.357394,0.233702,0.279314,0.199595,2.19712,1.95856,1.08508,2.32709,1.41039,0.460871,0.395524,0.305645,0.330848,0.391699,0.14705,0.291743,0.218717,0.283749,0.236388,0.261682,0.363953,0.450447,0.45715,0.202193,0.140697,0.269998,1
772.793,78.2415,77.7364,78.0497,0.937448,0.399524,27.118,57.5209,58.4167,50.5075,49.3568,50.3767,0.399712,0.322905,1.03498,0.309387,0.111984,0.437571,0.161611,2.77509,0.132167,0.357394,0.327461,0.232689,0.199595,0.251744,1.95856,1.89466,0.833067,1.8993,1.52255,0.42289,0.431848,0.226687,0.391699,0.375616,0.093511,0.218717,0.283749,0.236388,0.079518,0.147135,0.401043,0.45715,0.316214,0.140697,0.15373,0.229003,1
773.053,79.321,78.0497,79.4672,1.20965,0.719309,28.1229,58.6087,58.6971,49.6551,50.3767,50.8385,0.523125,0.350542,0.887566,0.3142,0.161617,0.420163,0.214638,3.01471,0.139868,0.327461,0.514985,0.279314,0.251744,0.246345,1.89466,1.88161,1.07222,1.70866,1.51584,0.449327,0.363314,0.310798,0.375616,0.399271,0.09883,0.283749,0.236388,0.079518,0.171501,0.259306,0.44662,0.316214,0.338419,0.15373,0.143801,0.23885,1
772.502,79.5715,79.4672,77.0792,0.82713,0.642238,28.4425,58.4167,58.4803,49.3568,50.8385,47.9762,0.408104,0.292652,0.895642,0.369461,0.127502,0.409264,0.2294,3.01589,0.063695,0.514985,0.378224,0.199595,0.246345,0.228746,1.88161,1.80384,0.711876,1.60269,1.09989,0.301461,0.373116,0.23918,0.399271,0.315579,0.140273,0.236388,0.079518,0.171501,0.261682,0.234245,0.300807,0.338419,0.459209,0.143801,0.151749,0.268518,0
771.88,78.15,77.0792,79.0868,0.741003,0.779912,28.6969,58.6971,59.5974,50.3767,47.9762,51.2371,0.373721,0.296437,1.12814,0.186523,0.136909,0.532518,0.183038,2.93924,0.144894,0.378224,0.412762,0.251744,0.228746,0.142183,1.80384,2.13912,0.852753,1.92444,1.44127,0.401399,0.290358,0.255241,0.315579,0.191689,0.140829,0.079518,0.171501,0.261682,0.147135,0.178008,0.256771,0.459209,0.478577,0.151749,0.158927,0.312466,0
771.072,77.7364,79.0868,80.2561,0.557276,0.42128,28.757,58.4803,57.698,50.8385,51.2371,49.3209,0.324163,0.267158,0.961936,0.469522,0.129999,0.460088,0.155559,2.79324,0.08444,0.412762,0.380759,0.246345,0.142183,0.247334,2.13912,2.06646,0.703665,1.99021,1.56031,0.492652,0.236756,0.131309,0.191689,0.262122,0.16367,0.171501,0.261682,0.147135,0.259306,0.188012,0.328603,0.478577,0.328971,0.158927,0.098323,0.261539,0
770.371,78.0497,80.2561,79.1415,0.754115,0.80407,27.1286,59.5974,57.8401,47.9762,49.3209,50.4411,0.413078,0.296048,1.06717,0.296997,0.114986,0.378577,0.139966,3.03168,0.044233,0.380759,0.547972,0.228746,0.247334,0.321013,2.06646,1.99909,0.688753,1.82884,1.41798,0.34257,0.277546,0.455888,0.262122,0.277749,0.136438,0.261682,0.147135,0.259306,0.234245,0.244252,0.40417,0.328971,0.373909,0.098323,0.07497,0.179577,0
770.652,79.4672,79.1415,81.3862,1.09232,0.697582,27.7232,57.698,58.2042,51.2371,50.4411,49.378,0.381881,0.314064,1.20791,0.290445,0.093603,0.425395,0.204134,2.803,0.138896,0.547972,0.380137,0.142183,0.321013,0.245307,1.99909,1.79959,0.900007,1.76511,1.30279,0.416552,0.296954,0.403684,0.277749,0.178299,0.164445,0.147135,0.259306,0.234245,0.178008,0.231134,0.371365,0.373909,0.434881,0.07497,0.132718,0.214485,0
770.947,77.0792,81.3862,81.0754,0.757576,0.637402,27.2881,57.8401,58.6932,49.3209,49.378,49.4351,0.245718,0.077115,1.03879,0.367458,0.226746,0.452954,0.16383,2.89588,0.215891,0.380137,0.476356,0.247334,0.245307,0.188204,1.79959,2.03057,0.96297,1.62585,1.51511,0.360314,0.309943,0.412815,0.178299,0.261644,0.111232,0.259306,0.234245,0.178008,0.188012,0.236031,0.454368,0.434881,0.319599,0.132718,0.223051,0.249231,0
771.942,79.0868,81.0754,79.7681,0.806867,0.576076,28.1226,58.2042,57.0485,50.4411,49.4351,50.6565,0.30915,0.254908,0.929388,0.371011,0.099765,0.474348,0.166308,2.85386,0.114077,0.476356,0.469691,0.321013,0.188204,0.192475,2.03057,1.98435,1.02424,1.96886,1.52911,0.41699,0.397672,0.231584,0.261644,0.318039,0.153696,0.234245,0.178008,0.188012,0.244252,0.136897,0.34659,0.319599,0.38876,0.223051,0.242541,0.283038,1
772.136,80.2561,79.7681,79.181,0.787089,0.756241,27.7722,58.6932,58.5302,49.378,50.6565,49.5969,0.393261,0.183085,1.12855,0.245909,0.15053,0.474936,0.134149,3.23503,0.210636,0.469691,0.353061,0.245307,0.192475,0.199698,1.98435,1.96196,0.962782,2.07512,1.24527,0.461693,0.413991,0.215718,0.318039,0.393949,0.149285,0.178008,0.188012,0.244252,0.231134,0.264933,0.410398,0.38876,0.496864,0.242541,0.181622,0.231735,1
771.861,79.1415,79.181,79.6238,0.863111,0.507515,28.4001,57.0485,57.842,49.4351,49.5969,50.347,0.325357,0.10819,0.902488,0.257667,0.114505,0.488293,0.168675,3.2962,0.176459,0.353061,0.425075,0.188204,0.199698,0.253955,1.96196,1.8552,0.581543,1.91021,1.42603,0.337286,0.177066,0.210777,0.393949,0.379832,0.10342,0.188012,0.244252,0.231134,0.236031,0.105423,0.400979,0.496864,0.469036,0.181622,0.232825,0.312144,1
771.55,81.3862,79.6238,80.3411,0.599923,0.456218,28.7444,58.5302,57.4263,50.6565,50.347,49.9619,0.444394,0.230817,0.924804,0.258049,0.070537,0.456877,0.230192,3.06154,0.09217,0.425075,0.309461,0.192475,0.253955,0.347169,1.8552,1.91439,0.728197,1.75379,1.42553,0.366986,0.395381,0.272595,0.379832,0.460544,0.112227,0.244252,0.231134,0.236031,0.136897,0.176081,0.508017,0.469036,0.337791,0.232825,0.138978,0.224408,1
771.709,81.0754,80.3411,80.674,0.75731,0.737181,27.8293,57.842,58.0024,49.5969,49.9619,47.2919,0.297038,0.307621,0.958594,0.248665,0.12932,0.358184,0.268011,3.03633,0.199195,0.309461,0.326927,0.199698,0.347169,0.231268,1.91439,1.8962,0.846616,1.87475,1.43202,0.318268,0.363783,0.265561,0.460544,0.33475,0.267334,0.231134,0.236031,0.136897,0.264933,0.271689,0.333332,0.337791,0.44863,0.138978,0.090205,0.264642,1
772.604,79.7681,80.674,80.1538,0.596569,0.39334,28.5928,57.4263,58.0941,50.347,47.2919,49.2909,0.473668,0.303382,1.0197,0.357132,0.09919,0.419386,0.168629,2.95694,0.229535,0.326927,0.512355,0.253955,0.231268,0.232599,1.8962,1.90976,1.32109,1.76692,1.59847,0.26207,0.240349,0.211675,0.33475,0.333171,0.089292,0.236031,0.136897,0.264933,0.105423,0.150789,0.277183,0.44863,0.438893,0.090205,0.241501,0.242482,1
772.925,79.181,80.1538,79.7362,0.511205,0.777096,27.8264,58.0024,58.4014,49.9619,49.2909,49.7494,0.393723,0.274518,1.1655,0.332,0.089817,0.299836,0.120426,3.02017,0.123699,0.512355,0.37283,0.347169,0.232599,0.223419,1.90976,2.05064,0.833639,1.93622,1.49107,0.417923,0.33854,0.179222,0.333171,0.39358,0.12367,0.136897,0.264933,0.105423,0.176081,0.263969,0.451538,0.438893,0.441356,0.241501,0.116033,0.234509,1
770.179,79.6238,79.7362,78.4388,1.05752,0.471945,28.0899,58.0941,58.4733,47.2919,49.7494,48.4881,0.437093,0.351255,1.03732,0.371461,0.098473,0.331622,0.30389,2.92344,0.140966,0.37283,0.433884,0.231268,0.223419,0.23826,2.05064,1.97382,0.875786,2.01223,1.42323,0.45198,0.398697,0.213213,0.39358,0.287796,0.086886,0.264933,0.105423,0.176081,0.271689,0.313217,0.325522,0.441356,0.44663,0.116033,0.122356,0.200817,1
764.159,80.3411,78.4388,77.5474,0.961309,0.494094,28.152,58.4014,58.013,49.2909,48.4881,49.9407,0.26704,0.242089,1.11421,0.306881,0.034963,0.481276,0.20754,2.85693,0.170849,0.433884,0.559164,0.232599,0.23826,0.20101,1.97382,1.90824,1.24166,1.92316,1.47229,0.283657,0.313151,0.24786,0.287796,0.281661,0.131803,0.105423,0.176081,0.271689,0.150789,0.066677,0.367571,0.44663,0.338539,0.122356,0.160512,0.225086,1
760.274,80.674,77.5474,79.5466,0.79424,0.450356,27.6448,58.4733,57.1761,49.7494,49.9407,47.9546,0.313655,0.135583,0.929605,0.334101,0.099047,0.37782,0.037518,3.05275,0.114617,0.559164,0.425024,0.223419,0.20101,0.2333,1.90824,1.95372,1.31485,1.92456,1.34261,0.246239,0.410615,0.328446,0.281661,0.351324,0.132707,0.176081,0.271689,0.150789,0.263969,0.320795,0.314299,0.338539,0.341761,0.160512,0.205723,0.256231,1
760.243,80.1538,79.5466,76.362,0.631932,0.531361,27.9083,58.013,57.9763,48.4881,47.9546,46.6968,0.338253,0.124846,1.24426,0.459261,0.162375,0.325344,0.201014,3.16204,0.075071,0.425024,0.430232,0.23826,0.2333,0.27394,1.95372,1.82047,1.0779,1.91711,1.39397,0.38021,0.252629,0.369436,0.351324,0.237657,0.166754,0.271689,0.150789,0.263969,0.313217,0.283024,0.363974,0.341761,0.406016,0.205723,0.067873,0.205537,1
757.865,79.7362,76.362,77.1821,0.873483,0.466063,27.6333,57.1761,57.5098,49.9407,46.6968,48.0237,0.351727,0.303067,0.946702,0.19535,0.121996,0.336692,0.119926,3.01609,0.096573,0.430232,0.407765,0.20101,0.27394,0.219169,1.82047,1.83317,0.554654,1.9324,1.39542,0.327755,0.449549,0.190972,0.237657,0.187443,0.140093,0.150789,0.263969,0.313217,0.066677,0.304747,0.355541,0.406016,0.502784,0.067873,0.197699,0.294174,1
751.235,78.4388,77.1821,77.3712,0.729322,0.695608,27.8006,57.9763,57.9943,47.9546,48.0237,48.4631,0.272211,0.324388,1.06783,0.320691,0.126292,0.429831,0.112616,2.85785,0.194243,0.407765,0.427656,0.2333,0.219169,0.146003,1.83317,2.09787,1.08103,1.99219,1.62689,0.357457,0.321465,0.211428,0.187443,0.337675,0.148584,0.263969,0.313217,0.066677,0.320795,0.20112,0.351592,0.502784,0.431784,0.197699,0.100911,0.286823,1
743.66,77.5474,77.3712,76.2942,0.996824,0.669547,28.1159,57.5098,58.1292,46.6968,48.4631,47.6605,0.48148,0.247239,1.07206,0.522128,0.060565,0.388987,0.105028,3.02041,0.117721,0.427656,0.365524,0.27394,0.146003,0.248254,2.09787,1.8417,1.12612,1.97637,1.44109,0.296251,0.303329,0.200425,0.337675,0.349138,0.175181,0.313217,0.066677,0.320795,0.283024,0.271376,0.39992,0.431784,0.383384,0.100911,0.174666,0.211473,1
736.486,79.5466,76.2942,78.3683,0.754592,0.536057,28.2541,57.9943,57.5362,48.0237,47.6605,49.9839,0.357296,0.338008,1.03631,0.383964,0.140006,0.496422,0.154425,3.25111,0.167652,0.365524,0.41931,0.219169,0.248254,0.165397,1.8417,1.82216,0.962815,1.79784,1.28926,0.355032,0.307787,0.218867,0.349138,0.201376,0.288726,0.066677,0.320795,0.283024,0.304747,0.204417,0.317765,0.383384,0.305542,0.174666,0.251537,0.288672,1
730.788,76.362,78.3683,78.3139,0.99083,0.780482,28.1381,58.1292,55.581,48.4631,49.9839,47.4946,0.333428,0.252462,1.08921,0.38645,0.106667,0.319658,0.206341,2.97188,0.139604,0.41931,0.416572,0.146003,0.165397,0.238914,1.82216,1.75028,1.03781,1.92013,1.40063,0.2954,0.247718,0.328711,0.201376,0.270035,0.145475,0.320795,0.283024,0.304747,0.20112,0.27319,0.351463,0.305542,0.508462,0.251537,0.24252,0.196862,1
727.518,77.1821,78.3139,75.6734,0.650378,0.642422,27.4056,57.5362,58.2637,47.6605,47.4946,48.4798,0.312251,0.230282,1.09116,0.262244,0.090612,0.356428,0.280773,3.00097,0.065926,0.416572,0.344572,0.248254,0.238914,0.195134,1.75028,1.89969,0.607698,2.11036,1.49632,0.3512,0.383965,0.284066,0.270035,0.421756,0.11324,0.283024,0.304747,0.20112,0.271376,0.266724,0.378553,0.508462,0.438045,0.24252,0.098007,0.239424,1
723.72,77.3712,75.6734,75.9178,0.477817,0.421212,26.9095,55.581,57.2976,49.9839,48.4798,49.4589,0.314096,0.383568,0.956778,0.260731,0.09636,0.310387,0.175059,2.62531,0.080823,0.344572,0.34193,0.165397,0.195134,0.238912,1.89969,2.16248,0.837649,1.77027,1.53073,0.346385,0.320975,0.198894,0.421756,0.424752,0.163274,0.304747,0.20112,0.271376,0.204417,0.137149,0.282512,0.438045,0.467765,0.098007,0.16143,0.204399,1
720.832,76.2942,75.9178,77.1078,0.606997,0.737837,27.5841,58.2637,56.9092,47.4946,49.4589,48.2473,0.345192,0.311231,1.01974,0.285112,0.118819,0.513428,0.09458,2.87803,0.160158,0.34193,0.405147,0.238914,0.238912,0.294126,2.16248,1.9578,1.02274,1.91895,1.54622,0.276377,0.314317,0.229006,0.424752,0.312866,0.164272,0.20112,0.271376,0.204417,0.27319,0.305564,0.359088,0.467765,0.375629,0.16143,0.129086,0.204219,1
718.616,78.3683,77.1078,77.6113,0.789329,0.530111,28.304,57.2976,57.6721,48.4798,48.2473,47.3967,0.465863,0.173788,1.08476,0.291428,0.224309,0.450243,0.099346,2.89027,0.097272,0.405147,0.457364,0.195134,0.294126,0.324231,1.9578,1.94851,1.28576,1.70145,1.47472,0.361563,0.272157,0.234804,0.312866,0.270792,0.106139,0.271376,0.204417,0.27319,0.266724,0.153377,0.365365,0.375629,0.317447,0.129086,0.176782,0.289122,1
716.876,78.3139,77.6113,76.0741,0.911025,0.656729,27.4083,56.9092,57.917,49.4589,47.3967,47.9087,0.303032,0.263364,0.901683,0.232966,0.093727,0.378993,0.208363,3.08297,0.087027,0.457364,0.454956,0.238912,0.324231,0.209847,1.94851,1.94619,1.20722,1.94107,1.64639,0.413417,0.418799,0.1729,0.270792,0.387971,0.114913,0.204417,0.27319,0.266724,0.137149,0.312079,0.286062,0.317447,0.432755,0.176782,0.121708,0.207247,1
715.026,75.6734,76.0741,77.8506,0.897347,0.669772,26.6769,57.6721,56.3331,48.2473,47.9087,48.0545,0.291509,0.120078,1.0413,0.444068,0.110603,0.4801,0.092765,3.02834,0.174141,0.454956,0.487645,0.294126,0.209847,0.363544,1.94619,1.74475,0.726005,1.83786,1.37843,0.363321,?,0.374702,0.387971,0.288749,0.168527,0.27319,0.266724,0.137149,0.305564,0.209131,0.418749,0.432755,0.396833,0.121708,?,0.267915,1
711.562,75.9178,77.8506,77.8432,0.778213,0.586416,27.8734,57.917,56.9323,47.3967,48.0545,46.6869,0.514583,0.197766,0.939786,0.446647,0.131769,0.443476,?,2.87223,0.096361,0.487645,0.419625,0.324231,0.363544,0.21224,1.74475,1.86611,1.10542,1.82048,1.40305,0.277278,?,0.202539,0.288749,0.397454,0.192274,0.266724,0.137149,0.305564,0.153377,0.166731,0.410785,0.396833,0.375359,?,?,0.236835,1
709.063,77.1078,77.8432,79.009,0.442713,0.607429,28.4682,56.3331,57.2056,47.9087,46.6869,47.5491,0.344276,0.194726,1.08835,0.327057,0.065555,0.453843,?,3.09766,0.113356,0.419625,?,0.209847,0.21224,0.257077,1.86611,1.89564,0.857559,1.7813,1.49514,0.451021,?,0.2322,0.397454,0.323865,0.111219,0.137149,0.305564,0.153377,0.312079,0.257686,0.383876,0.375359,?,?,?,0.265507,1
706.694,77.6113,79.009,77.5633,0.492411,0.568357,27.6122,56.9323,57.6631,48.0545,47.5491,48.3668,0.367235,0.290187,1.05503,0.278638,?,0.504445,?,3.19069,0.075716,?,?,0.363544,0.257077,0.141434,1.89564,1.74344,1.02657,1.74131,1.48856,0.43978,?,0.31496,0.323865,0.344104,0.124233,0.305564,0.153377,0.312079,0.209131,?,0.276552,?,?,?,?,0.16394,1
705.512,76.0741,77.5633,?,1.01143,0.735918,27.5354,57.2056,56.9041,46.6869,48.3668,46.7604,?,0.377563,1.19945,0.174607,?,0.450056,?,2.83272,0.204028,?,?,0.21224,0.141434,0.23518,1.74344,1.80113,0.819268,1.7748,1.33501,0.351074,?,0.257928,0.344104,0.251405,0.094058,0.153377,0.312079,0.209131,0.166731,?,0.366421,?,?,?,?,0.251386,1
706.088,77.8506,?,?,?,?,26.808,57.6631,57.3565,47.5491,46.7604,46.4271,?,0.205319,1.23409,0.373089,?,0.503569,?,2.92256,0.181563,?,?,0.257077,0.23518,0.210798,1.80113,1.9553,0.815485,1.67345,1.37254,?,?,0.192058,0.251405,0.268112,0.084051,0.312079,0.209131,0.166731,0.257686,?,0.339195,?,?,?,?,0.236127,1
704.677,77.8432,?,?,?,?,26.9668,56.9041,56.9892,48.3668,46.4271,?,?,0.155796,0.911384,0.19472,?,?,?,2.92279,?,?,?,0.141434,0.210798,?,1.9553,?,1.18823,?,1.48839,?,?,0.195982,0.268112,0.370072,0.162517,0.209131,0.166731,0.257686,?,?,0.278608,?,?,?,?,0.203393,1
702.279,79.009,?,?,?,?,27.9886,57.3565,?,46.7604,?,?,?,0.351202,?,0.248632,?,?,?,2.95612,?,?,?,0.23518,?,?,?,?,0.877742,?,1.33144,?,?,0.446269,0.370072,0.275509,?,0.166731,0.257686,?,?,?,0.292261,?,?,?,?,0.269541,1
700.53,77.5633,?,?,?,?,27.124,56.9892,?,46.4271,?,?,?,0.243616,?,?,?,?,?,?,?,?,?,0.210798,?,?,?,?,0.741616,?,?,?,?,0.141712,0.275509,?,?,0.257686,?,?,?,?,?,?,?,?,?,0.212655,1
1035.98,111.288,108.662,108.387,1.44729,0.870038,54.5326,77.5561,77.4486,137.128,134.637,138.344,0.622666,0.029852,1.54525,0.883746,0.088049,2.18989,0.006818,3.04378,0.093645,0.550651,0.505305,0.636477,0.303762,0.341532,2.78047,2.64369,1.27146,2.67496,1.38648,0.541275,0.207802,0.264305,0.325883,0.498456,0.276367,0.106346,0.15566,0.109119,0.162703,0.064719,?,0.245012,0.387029,1.1307,1.12377,0.483093,0
1038.66,108.091,108.387,106.427,1.47124,0.667077,57.1753,77.0266,74.0858,133.937,138.344,135.647,0.359552,0.026607,1.58479,1.45977,0.127648,1.90506,0.157887,3.31949,0.238945,0.505305,0.441686,0.505143,0.341532,0.369297,2.64369,2.39555,1.50319,2.63622,1.38271,0.40362,0.09419,0.392607,0.498456,0.286394,0.16081,0.15566,0.109119,0.162703,0.111328,0.12692,?,0.387029,0.24656,1.12377,1.44138,0.381325,0
1038.11,109.948,106.427,109.794,1.60211,0.570507,56.7642,77.4486,74.1063,134.637,135.647,138.207,0.445615,0.013075,1.23209,1.35503,0.161122,1.94595,0.088872,3.19618,0.054169,0.441686,0.591679,0.303762,0.369297,0.563079,2.39555,2.20994,1.74715,2.5787,1.69762,0.532496,0.302169,0.358265,0.286394,0.428988,0.17198,0.109119,0.162703,0.111328,0.110902,0.231235,?,0.24656,0.284514,1.44138,1.01689,0.331478,0
1041.9,111.665,109.794,108.482,1.36148,0.896596,56.5135,74.0858,78.1896,138.344,138.207,138.573,0.490819,-0.017472,1.42614,1.10507,0.07218,1.73102,0.049207,2.88025,0.110413,0.591679,0.476393,0.341532,0.563079,0.443191,2.20994,2.27558,1.23596,2.68221,1.19614,0.378074,0.175732,0.454196,0.428988,0.266704,0.133179,0.162703,0.111328,0.110902,0.064719,0.131728,?,0.284514,0.253232,1.01689,1.01497,0.332699,0
1040.11,108.662,108.482,110.019,1.40452,0.876062,57.7578,74.1063,77.9328,135.647,138.573,136.852,0.406868,0.039162,1.68594,1.17592,0.052817,2.39127,0.014397,3.31791,0.013117,0.476393,0.605754,0.369297,0.443191,0.342169,2.27558,2.35009,1.47917,2.65852,1.29035,0.476842,0.244861,0.352696,0.266704,0.393396,0.212326,0.111328,0.110902,0.064719,0.12692,0.120464,?,0.253232,0.249524,1.01497,1.12781,0.488632,0
1038.57,108.387,110.019,108.836,1.65815,0.666809,57.4599,78.1896,76.9425,138.207,136.852,137.49,0.583036,0.043856,1.48946,0.910537,0.13224,1.97722,-0.008645,3.37268,-0.001118,0.605754,0.567563,0.563079,0.342169,0.53674,2.35009,2.34376,1.35619,2.48753,1.4332,0.465477,0.147998,0.441647,0.393396,0.470949,0.250075,0.110902,0.064719,0.12692,0.231235,0.072913,?,0.249524,0.25966,1.12781,1.28474,0.456022,0
1040.81,106.427,108.836,106.892,1.71863,0.658659,59.0712,77.9328,76.2831,138.573,137.49,136.243,0.41278,0.021968,1.57709,1.40822,0.090234,1.75277,0.221234,2.97408,0.013721,0.567563,0.630556,0.443191,0.53674,0.374252,2.34376,2.02212,1.19429,2.78882,1.22691,0.585197,0.128597,0.303298,0.470949,0.516967,0.187184,0.064719,0.12692,0.231235,0.131728,0.087832,?,0.25966,0.245127,1.28474,1.07003,0.452646,0
1045.36,109.794,106.892,110.642,1.56917,0.992666,56.3571,76.9425,77.3036,136.852,136.243,141.638,0.706019,-0.001942,1.5285,1.06991,0.0327,1.90968,0.175184,3.44681,0.130923,0.630556,0.396909,0.342169,0.374252,0.380017,2.02212,2.09253,1.38661,2.4787,1.46453,0.366538,0.140598,0.472505,0.516967,0.362209,0.178087,0.12692,0.231235,0.131728,0.120464,0.048892,?,0.245127,0.282125,1.07003,1.07455,0.470667,0
1045.76,108.482,110.642,107.776,1.40585,0.56485,58.4791,76.2831,76.647,137.49,141.638,143.256,0.729515,0.009022,1.6405,0.989203,0.015234,1.88546,0.232202,3.30545,0.326475,0.396909,0.50766,0.53674,0.380017,0.596967,2.09253,2.31666,1.4794,2.6577,1.57279,0.576329,0.244386,0.245542,0.362209,0.441864,0.195862,0.231235,0.131728,0.120464,0.072913,0.133624,?,0.282125,0.212127,1.07455,1.00538,0.396748,0
1046.63,110.019,107.776,105.624,1.20215,0.578188,58.6907,77.3036,77.771,136.243,143.256,145.318,0.050294,0.029088,1.72885,0.817004,0.051181,2.30811,0.151037,3.30163,0.095782,0.50766,0.413361,0.374252,0.596967,0.338678,2.31666,2.3349,1.56415,2.66435,1.49104,0.363572,0.202591,0.251917,0.441864,0.413266,0.217449,0.131728,0.120464,0.072913,0.087832,0.07293,?,0.212127,0.295798,1.00538,1.15583,0.368887,1
1050.24,108.836,105.624,109.543,1.16219,0.549939,57.3526,76.647,79.5368,141.638,145.318,145.702,0.35522,-0.009388,0.944667,0.813173,0.097091,2.21237,0.133496,3.14128,0.073688,0.413361,0.574545,0.380017,0.338678,0.407088,2.3349,2.20726,1.49618,1.94345,1.4565,0.345134,0.14979,0.182989,0.413266,0.2422,0.233449,0.120464,0.072913,0.087832,0.048892,0.149262,?,0.295798,0.242828,1.15583,1.1279,0.426171,1
1054.82,106.892,109.543,110.174,1.37044,0.720063,55.5408,77.771,77.482,143.256,145.702,143.5,0.245353,0.039426,1.41729,1.50652,0.051703,1.66896,-0.008989,3.471,0.128321,0.574545,0.422916,0.596967,0.407088,0.356471,2.20726,2.22856,1.60894,2.20388,1.33495,0.610046,0.140018,0.387544,0.2422,0.313328,0.21563,0.072913,0.087832,0.048892,0.133624,0.042362,?,0.242828,0.267448,1.1279,0.988547,0.393472,0
1058,110.642,110.174,107.973,1.40868,0.756146,57.5344,79.5368,77.3214,145.318,143.5,138.679,0.514951,0.005236,1.56992,1.24451,0.118539,1.77038,0.141136,2.47628,0.024322,0.422916,0.480705,0.338678,0.356471,0.480442,2.22856,1.98045,1.14067,2.10706,1.55259,0.327101,0.147473,0.366484,0.313328,0.46209,0.263506,0.087832,0.048892,0.133624,0.07293,0.11627,?,0.267448,0.299475,0.988547,1.20446,0.466942,0
1060.81,107.776,107.973,107.444,1.66255,0.570351,57.0119,77.482,75.9951,145.702,138.679,137.985,0.359561,-0.001622,1.07363,0.826023,0.068408,1.82832,0.011901,3.39224,0.147831,0.480705,0.430269,0.407088,0.480442,0.654153,1.98045,1.89295,1.46328,2.52267,1.33402,0.301962,0.225822,0.491157,0.46209,0.518852,0.166226,0.048892,0.133624,0.07293,0.149262,0.051268,?,0.299475,0.378875,1.20446,1.16516,0.346192,0
1062.68,105.624,107.444,108.576,1.34648,0.918693,56.9484,77.3214,77.9753,143.5,137.985,132.13,0.469649,-0.00229,1.27876,1.38222,0.054074,2.15965,0.010497,2.91975,0.144061,0.430269,0.503742,0.356471,0.654153,0.48004,1.89295,2.19602,1.61964,2.54204,1.49861,0.419494,0.217498,0.423079,0.518852,0.440252,0.30329,0.133624,0.07293,0.149262,0.042362,0.135014,?,0.378875,0.291401,1.16516,1.10071,0.346475,0
1065.08,109.543,108.576,111.252,1.23504,0.808989,55.3707,75.9951,74.9269,138.679,132.13,131.894,0.256431,-0.009148,1.56744,1.10922,0.161534,2.07973,0.119486,3.04558,0.377855,0.503742,0.62836,0.480442,0.48004,0.399322,2.19602,2.54628,1.44559,2.57108,1.55192,0.351401,0.249996,0.249748,0.440252,0.42017,0.220906,0.07293,0.149262,0.042362,0.11627,0.059926,?,0.291401,0.33246,1.10071,0.804423,0.389444,0
