@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,761,324,214,110,0,66.049383,33.950617,0,0.273957,0.339525,0.582669,74.971076,122.514425,301.371269,76539.589475,-76238.218206,0.930158,236.233301,-235.303143,65.827425,0.203171,7065.714943,0.70283,149,0.419643,47,0.580357,65,0.29717,63,0.760204,0.70283,0.730392,0.275498,0.640035,0.749229,0.660494,0.377306,0.622694,0.339506,0.672958,0.660494,0.665154,0.275498,0.664108,0.658153,0.636029,0.660494,0.304,0.412,0.3125,0.390625,312.5,390.625,602155,19187250,8263561,66.049383,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,759,326,205,121,0,62.883436,37.116564,0,0.22102,0.371161,0.609226,81.926678,128.016801,303.512091,96698.632033,-96395.119942,0.931019,296.621571,-295.690552,44.331165,0.135985,4760.240766,0.657277,140,0.424779,48,0.575221,65,0.342723,73,0.744681,0.657277,0.698254,0.223939,0.618056,0.72877,0.628834,0.396336,0.603664,0.371166,0.649821,0.628834,0.635749,0.223939,0.637786,0.633596,0.608091,0.628834,0.344,0.407,0.34375,0.375,343.75,375,602155,19137256,8313555,62.883436,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,759,326,216,110,0,66.257669,33.742331,0,0.293232,0.337332,0.580727,74.459648,122.028195,303.512091,74912.966708,-74609.454617,0.931019,229.794376,-228.863358,67.934355,0.208388,7294.730152,0.680751,145,0.371681,42,0.628319,71,0.319249,68,0.775401,0.680751,0.725,0.297411,0.673937,0.770782,0.662577,0.353507,0.646493,0.337423,0.683681,0.662577,0.669017,0.297411,0.689901,0.674578,0.644246,0.662577,0.345,0.419,0.328125,0.421875,328.125,421.875,602155,19137256,8313555,66.257669,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,759,326,212,114,0,65.030675,34.969325,0,0.270407,0.34934,0.590773,77.110181,124.139171,303.512091,84402.869819,-84099.357727,0.931019,258.904509,-257.97349,59.495204,0.182501,6388.5417,0.666667,142,0.380531,43,0.619469,70,0.333333,71,0.767568,0.666667,0.713568,0.274856,0.631268,0.744119,0.650307,0.364171,0.635829,0.349693,0.673593,0.650307,0.65728,0.274856,0.65758,0.654577,0.632374,0.650307,0.332,0.405,0.3125,0.40625,312.5,406.25,602155,19137256,8313555,65.337423,50.153374,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,38,20,0,65.517241,34.482759,0,0.292683,0.344828,0.58722,69.034517,117.512153,57.951508,7909.524438,-7851.572931,0.999164,136.371111,-135.371947,17.927256,0.309091,1793.812838,1,30,0.714286,20,0.285714,8,0,0,0.6,1,0.75,0.414039,0.642857,0.6,0.655172,0.369458,0.630542,0.344828,0.793103,0.655172,0.60249,0.414039,0.727915,0.72259,0.597222,0.655172,0.04,0.094,0.03125,0.09375,31.25,93.75,602355,3564325,1614559,65.517241,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,41,17,0,70.689655,29.310345,0,0.400972,0.293103,0.54139,58.679328,108.34083,57.951508,6808.771913,-6750.820405,0.999164,117.392619,-116.393455,23.930898,0.412602,2394.541234,1,30,0.607143,17,0.392857,11,0,0,0.638298,1,0.779221,0.500759,0.732143,0.666667,0.706897,0.314039,0.685961,0.293103,0.812913,0.706897,0.675371,0.500759,0.754557,0.757808,0.671662,0.706897,0.074,0.105,0.0625,0.09375,62.5,93.75,602355,3564325,1614559,70.689655,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,135,59,35,24,0,59.322034,40.677966,0,0.174825,0.40678,0.637793,81.406289,127.552514,59.00405,9055.298354,-8996.294304,1.000069,153.479633,-152.479564,10.9579,0.185727,1096.844067,1,30,0.827586,24,0.172414,5,0,0,0.555556,1,0.714286,0.309492,0.586207,0.555556,0.59322,0.420807,0.579193,0.40678,0.774011,0.59322,0.507762,0.309492,0.717845,0.726793,0.504202,0.59322,0.055,0.09,0.046875,0.078125,46.875,78.125,602355,3539328,1639556,59.322034,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,38,20,0,65.517241,34.482759,0,0.292683,0.344391,0.586481,68.947046,117.364303,57.951508,6371.132057,-6313.18055,0.999164,109.847104,-108.847941,17.964098,0.309726,1797.499322,1,30,0.714286,20,0.285714,8,0,0,0.6,1,0.75,0.414039,0.75,0.681818,0.655172,0.369458,0.630542,0.344828,0.793103,0.655172,0.60249,0.414039,0.77069,0.764957,0.597222,0.655172,0.055,0.091,0.046875,0.09375,46.875,93.75,602355,3564325,1614559,65.517241,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,39,19,0,67.241379,32.758621,0,0.328867,0.327586,0.572351,65.582802,114.536678,57.951508,9072.336711,-9014.385204,0.999164,156.419598,-155.420435,19.928464,0.343594,1994.055027,1,30,0.678571,19,0.321429,9,0,0,0.612245,1,0.759494,0.443614,0.660714,0.612245,0.672414,0.350985,0.649015,0.327586,0.799437,0.672414,0.627697,0.443614,0.710714,0.721815,0.62299,0.672414,0.041,0.099,0.046875,0.09375,46.875,93.75,602355,3564325,1614559,67.241379,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,135,59,35,24,0,59.322034,40.677966,0,0.174825,0.40678,0.637793,81.406289,127.552514,59.00405,14401.979329,-14342.975279,1.000069,244.101345,-243.101276,10.9579,0.185727,1096.844067,1,30,0.827586,24,0.172414,5,0,0,0.555556,1,0.714286,0.309492,0.603448,0.566038,0.59322,0.420807,0.579193,0.40678,0.774011,0.59322,0.507762,0.309492,0.687064,0.706622,0.504202,0.59322,0.051,0.096,0.03125,0.078125,31.25,78.125,602355,3539328,1639556,59.322034,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,36,22,0,62.068966,37.931034,0,0.220049,0.37931,0.615882,75.937969,123.247785,57.951508,11701.890472,-11643.938965,0.999164,201.756732,-200.757568,13.92483,0.240083,1393.32757,1,30,0.785714,22,0.214286,6,0,0,0.576923,1,0.731707,0.351605,0.607143,0.576923,0.62069,0.406404,0.593596,0.37931,0.781167,0.62069,0.548855,0.351605,0.685878,0.704741,0.542324,0.62069,0.066,0.1,0.046875,0.078125,46.875,78.125,602355,3564325,1614559,62.068966,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,36,22,0,62.068966,37.931034,0,0.220049,0.379311,0.615882,75.938125,123.247785,57.951508,8774.16902,-8716.217513,0.999164,151.278776,-150.279612,13.924765,0.240082,1393.321061,1,30,0.785714,22,0.214286,6,0,0,0.576923,1,0.731707,0.351605,0.642857,0.6,0.62069,0.406404,0.593596,0.37931,0.781167,0.62069,0.548855,0.351605,0.730788,0.727767,0.542324,0.62069,0.05,0.105,0.0625,0.078125,62.5,78.125,602355,3564325,1614559,62.068966,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,35,23,0,60.344828,39.655172,0,0.183599,0.396529,0.629688,79.385176,126.010576,57.951508,7853.237901,-7795.286393,0.999164,135.400653,-134.40149,11.925508,0.205612,1193.274037,1,30,0.821429,23,0.178571,5,0,0,0.566038,1,0.722892,0.317928,0.625,0.588235,0.603448,0.424877,0.575123,0.396552,0.775537,0.603448,0.5202,0.317928,0.746552,0.739529,0.512961,0.603448,0.046,0.088,0.03125,0.09375,31.25,93.75,602355,3564325,1614559,60.344828,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1007,136,58,34,24,0,58.62069,41.37931,0,0.147059,0.413793,0.643268,82.841421,128.728114,57.951508,12574.522689,-12516.571182,0.999164,216.802115,-215.802951,9.922405,0.171076,992.842302,1,30,0.857143,24,0.142857,4,0,0,0.555556,1,0.714286,0.281718,0.571429,0.555556,0.586207,0.44335,0.55665,0.413793,0.770115,0.586207,0.490148,0.281718,0.670854,0.683053,0.482143,0.586207,0.051,0.107,0.046875,0.109375,46.875,109.375,602355,3564325,1614559,58.62069,50,?
